name,age,user_city,has_car,education_level,english,studies,job,company,job_city,salary_range,contract_type
Jerry Todd,22,Bilbao,True,Bachelor,False,Education,Graphic Designer,DesignHub,Sevilla,€900-1100,Part-time
Derek Black,18,Madrid,False,Bachelor,True,Electrical Engineering,Junior Developer,DesignHub,Sevilla,€900-1100,Part-time
Dana Ramirez,21,Barcelona,False,Vocational Training,False,Graphic Design,Graphic Designer,InnovaCorp,Sevilla,€1100-1300,Part-time
Rebecca Anderson,20,Bilbao,True,High School,False,Law,HR Assistant,DesignHub,Sevilla,€900-1100,Part-time
Sarah Ashley,21,Logroño,False,Master,False,Electrical Engineering,Sales Assistant,DesignHub,Logroño,€900-1100,Full-time
Charles Lane,24,Zaragoza,True,Vocational Training,False,Law,Electrician Assistant,GlobalBiz,Valencia,€1100-1300,Part-time
Miguel Hawkins,19,Logroño,True,Vocational Training,False,Electrical Engineering,Electrician Assistant,MediCare,Zaragoza,€900-1100,Full-time
Alyssa Dominguez,18,Madrid,False,High School,False,Tourism,Teacher Assistant,DesignHub,Bilbao,€1100-1300,Internship
Daniel Rogers,25,Zaragoza,False,Bachelor,False,Education,Data Analyst,GlobalBiz,Logroño,€1100-1300,Full-time
Jessica Jackson,21,Logroño,False,Vocational Training,True,Business Administration,Sales Assistant,TechSolutions,Zaragoza,€1300-1500,Internship
Jessica Mitchell,22,Madrid,False,Master,False,Graphic Design,Data Analyst,MediCare,Sevilla,€1100-1300,Full-time
Brooke Nielsen,18,Zaragoza,True,Vocational Training,True,Computer Science,Junior Developer,InnovaCorp,Sevilla,€1300-1500,Part-time
Kelly Reed,22,Zaragoza,True,Bachelor,False,Computer Science,Nurse Assistant,TechSolutions,Logroño,€900-1100,Part-time
John Mcclure,21,Madrid,True,High School,False,Mechanical Engineering,Nurse Assistant,InnovaCorp,Sevilla,€1100-1300,Full-time
Gabriel Maddox,21,Zaragoza,True,Vocational Training,False,Law,Graphic Designer,GlobalBiz,Logroño,€1100-1300,Internship
Thomas Brown,20,Barcelona,True,Master,False,Tourism,Data Analyst,DesignHub,Valencia,€900-1100,Full-time
Jessica Collier,22,Zaragoza,True,Vocational Training,False,Marketing,Sales Assistant,GlobalBiz,Sevilla,€1300-1500,Internship
Andrew Gentry,19,Logroño,False,Bachelor,False,Nursing,Nurse Assistant,TravelX,Logroño,€1300-1500,Part-time
Scott Preston,22,Logroño,False,Bachelor,False,Marketing,Marketing Intern,TravelX,Valencia,€900-1100,Full-time
Jonathan Rios,20,Zaragoza,False,Master,False,Business Administration,Graphic Designer,InnovaCorp,Logroño,€1300-1500,Part-time
Shannon Pennington,23,Valencia,True,High School,False,Computer Science,Electrician Assistant,InnovaCorp,Valencia,€900-1100,Full-time
Jonathan Meyers,19,Logroño,False,High School,True,Business Administration,Receptionist,InnovaCorp,Madrid,€1100-1300,Part-time
Gregory Moore,19,Sevilla,False,Bachelor,False,Tourism,Data Analyst,TravelX,Sevilla,€1100-1300,Full-time
Timothy Nguyen,25,Logroño,False,Master,True,Business Administration,Data Analyst,DesignHub,Valencia,€900-1100,Part-time
Raymond Wood,18,Sevilla,False,High School,True,Marketing,Sales Assistant,MediCare,Sevilla,€1300-1500,Part-time
Mary Bryan,25,Valencia,False,Bachelor,False,Graphic Design,Graphic Designer,DesignHub,Barcelona,€1300-1500,Full-time
Alexandra Stanley,25,Zaragoza,True,Master,False,Business Administration,Nurse Assistant,TechSolutions,Sevilla,€1300-1500,Part-time
Gary Williams,18,Madrid,False,Vocational Training,True,Mechanical Engineering,Receptionist,DesignHub,Barcelona,€900-1100,Part-time
Rebecca Freeman,25,Zaragoza,False,High School,False,Business Administration,Sales Assistant,InnovaCorp,Zaragoza,€1100-1300,Internship
Sue Garcia,18,Barcelona,True,Bachelor,True,Nursing,Nurse Assistant,DesignHub,Bilbao,€900-1100,Full-time
Jason Harrison,24,Bilbao,False,Vocational Training,True,Computer Science,Junior Developer,GlobalBiz,Zaragoza,€900-1100,Part-time
Peter Brown,19,Madrid,False,High School,False,Graphic Design,Teacher Assistant,TechSolutions,Barcelona,€1100-1300,Part-time
Mikayla Garrett,18,Madrid,True,Bachelor,True,Nursing,Nurse Assistant,DesignHub,Zaragoza,€1300-1500,Full-time
Brent Leon,25,Madrid,False,Master,False,Mechanical Engineering,Receptionist,MediCare,Madrid,€1300-1500,Full-time
Crystal Vaughn,24,Bilbao,False,High School,False,Nursing,Data Analyst,InnovaCorp,Barcelona,€1300-1500,Full-time
Trevor Hernandez,21,Bilbao,False,High School,False,Education,Graphic Designer,MediCare,Zaragoza,€1300-1500,Full-time
James Jackson,20,Valencia,False,Bachelor,True,Electrical Engineering,Junior Developer,TravelX,Logroño,€1100-1300,Internship
Arthur Benitez,25,Madrid,True,Bachelor,True,Mechanical Engineering,Teacher Assistant,DesignHub,Sevilla,€900-1100,Part-time
Derek Nelson,22,Valencia,True,Master,False,Law,Data Analyst,InnovaCorp,Zaragoza,€900-1100,Part-time
Micheal Murphy,25,Zaragoza,False,Vocational Training,True,Business Administration,Receptionist,MediCare,Zaragoza,€1300-1500,Full-time
Joshua Sanchez,19,Barcelona,True,Bachelor,True,Education,Teacher Assistant,MediCare,Valencia,€1300-1500,Full-time
Melissa Nichols,19,Sevilla,False,Vocational Training,False,Business Administration,Sales Assistant,TravelX,Valencia,€1300-1500,Full-time
Robert Henderson,20,Bilbao,False,Vocational Training,True,Tourism,Receptionist,MediCare,Bilbao,€900-1100,Internship
Nathan Duffy,19,Bilbao,True,High School,False,Business Administration,Sales Assistant,MediCare,Zaragoza,€1300-1500,Internship
Miss Ana Flynn,18,Madrid,False,Bachelor,False,Law,Receptionist,DesignHub,Valencia,€1100-1300,Full-time
Alexander Riley,22,Madrid,False,High School,False,Education,Data Analyst,TravelX,Zaragoza,€900-1100,Full-time
Shawna Parker,22,Bilbao,True,Vocational Training,False,Education,Data Analyst,TravelX,Logroño,€900-1100,Part-time
Walter Baker,18,Logroño,False,High School,False,Computer Science,Electrician Assistant,TechSolutions,Zaragoza,€1100-1300,Part-time
Angela Brown,19,Madrid,True,Master,False,Graphic Design,Graphic Designer,MediCare,Logroño,€900-1100,Full-time
Andrew Lopez,22,Zaragoza,False,Vocational Training,True,Graphic Design,Graphic Designer,TravelX,Madrid,€1100-1300,Full-time
Carol Owens,23,Valencia,False,Vocational Training,False,Computer Science,Graphic Designer,DesignHub,Logroño,€1300-1500,Full-time
Teresa Boone,23,Madrid,True,Master,True,Nursing,Marketing Intern,TechSolutions,Barcelona,€900-1100,Part-time
Troy Baker,19,Valencia,False,Master,True,Electrical Engineering,Sales Assistant,InnovaCorp,Logroño,€1100-1300,Full-time
Devin Byrd,22,Logroño,True,Master,False,Nursing,Teacher Assistant,GlobalBiz,Bilbao,€1100-1300,Full-time
Lee Miller,21,Bilbao,True,Vocational Training,False,Business Administration,Sales Assistant,TechSolutions,Barcelona,€1100-1300,Internship
David Luna,21,Sevilla,False,Bachelor,True,Marketing,Marketing Intern,TechSolutions,Bilbao,€1100-1300,Full-time
Mark Collins,22,Barcelona,True,Vocational Training,False,Education,Teacher Assistant,DesignHub,Logroño,€1100-1300,Full-time
Tom Larson,23,Valencia,True,Bachelor,True,Nursing,Nurse Assistant,InnovaCorp,Bilbao,€1300-1500,Internship
Michael Williams,19,Sevilla,False,High School,False,Tourism,Teacher Assistant,GlobalBiz,Zaragoza,€900-1100,Full-time
Thomas Riley,23,Bilbao,False,High School,True,Law,Nurse Assistant,InnovaCorp,Barcelona,€900-1100,Part-time
Shane Allen,23,Sevilla,True,High School,True,Law,Data Analyst,MediCare,Valencia,€900-1100,Part-time
Ann Murphy,20,Barcelona,False,Vocational Training,True,Nursing,Nurse Assistant,TechSolutions,Logroño,€900-1100,Full-time
Stacey Martinez,23,Sevilla,True,Master,False,Tourism,Electrician Assistant,TechSolutions,Sevilla,€900-1100,Internship
Mrs. Cristina Bradford,23,Logroño,False,High School,True,Graphic Design,Nurse Assistant,GlobalBiz,Logroño,€1300-1500,Internship
Andrew Brown,22,Sevilla,True,Vocational Training,False,Computer Science,Electrician Assistant,MediCare,Barcelona,€1100-1300,Full-time
Virginia Baker,23,Barcelona,False,Master,True,Law,Junior Developer,MediCare,Zaragoza,€900-1100,Full-time
Kimberly Reyes,23,Madrid,True,Master,True,Graphic Design,Nurse Assistant,GlobalBiz,Bilbao,€900-1100,Full-time
Jessica Rush DDS,20,Logroño,True,Master,True,Mechanical Engineering,Receptionist,MediCare,Valencia,€900-1100,Internship
Timothy Barnes,19,Logroño,False,Bachelor,True,Marketing,Marketing Intern,InnovaCorp,Zaragoza,€1100-1300,Internship
Tanya Butler,22,Zaragoza,False,Master,False,Tourism,Electrician Assistant,TravelX,Logroño,€1300-1500,Part-time
Jennifer Miller,21,Sevilla,False,Master,True,Mechanical Engineering,Junior Developer,TravelX,Madrid,€1300-1500,Part-time
Gina Allen,21,Logroño,True,Vocational Training,True,Marketing,Sales Assistant,DesignHub,Zaragoza,€1300-1500,Part-time
Jaime Quinn,23,Zaragoza,False,Master,False,Mechanical Engineering,Receptionist,GlobalBiz,Zaragoza,€1100-1300,Part-time
Dustin Powell,19,Barcelona,True,Vocational Training,False,Graphic Design,Graphic Designer,TechSolutions,Bilbao,€1300-1500,Internship
Crystal West,22,Zaragoza,True,Master,False,Nursing,Teacher Assistant,TravelX,Logroño,€1300-1500,Part-time
Logan Smith,19,Madrid,False,Vocational Training,True,Electrical Engineering,Junior Developer,DesignHub,Sevilla,€1300-1500,Full-time
Michael Kennedy,21,Madrid,False,Bachelor,False,Business Administration,Electrician Assistant,InnovaCorp,Bilbao,€1300-1500,Internship
Stacy Allen,20,Bilbao,False,High School,False,Marketing,Sales Assistant,GlobalBiz,Logroño,€900-1100,Part-time
Brian Washington,23,Barcelona,False,Master,True,Computer Science,Data Analyst,DesignHub,Madrid,€1100-1300,Part-time
Christopher Choi,23,Logroño,True,Master,True,Tourism,Teacher Assistant,MediCare,Bilbao,€1100-1300,Internship
Elizabeth Aguilar,20,Bilbao,True,Vocational Training,False,Marketing,Sales Assistant,TechSolutions,Bilbao,€900-1100,Internship
Jesse Clayton,18,Bilbao,True,Master,True,Nursing,Marketing Intern,DesignHub,Sevilla,€900-1100,Internship
Katie Cooke,24,Logroño,False,High School,False,Education,HR Assistant,GlobalBiz,Barcelona,€1100-1300,Internship
Michael Garcia,19,Zaragoza,False,Vocational Training,True,Graphic Design,Graphic Designer,MediCare,Barcelona,€1300-1500,Internship
Janet Dean,19,Barcelona,False,High School,True,Nursing,Marketing Intern,TechSolutions,Zaragoza,€1300-1500,Part-time
Nicholas Peterson Jr.,25,Logroño,False,Bachelor,False,Education,Sales Assistant,TechSolutions,Bilbao,€900-1100,Full-time
Daniel Farrell,18,Sevilla,True,High School,False,Nursing,Teacher Assistant,TechSolutions,Logroño,€1300-1500,Internship
Derek Lee,19,Valencia,False,High School,True,Graphic Design,HR Assistant,MediCare,Madrid,€900-1100,Internship
James Berry,20,Madrid,False,Vocational Training,True,Marketing,Sales Assistant,MediCare,Zaragoza,€900-1100,Part-time
Alexandra Goodwin,20,Zaragoza,False,Vocational Training,True,Electrical Engineering,Junior Developer,TechSolutions,Bilbao,€1100-1300,Full-time
Wendy Lopez,20,Madrid,False,High School,False,Mechanical Engineering,Data Analyst,MediCare,Valencia,€900-1100,Part-time
Edward Mckenzie,20,Bilbao,True,Master,True,Education,Teacher Assistant,TravelX,Valencia,€900-1100,Internship
Ashley Pena,18,Bilbao,True,High School,True,Electrical Engineering,Nurse Assistant,TechSolutions,Barcelona,€1100-1300,Full-time
Michael Sanders,20,Logroño,True,Vocational Training,True,Education,Data Analyst,InnovaCorp,Logroño,€1100-1300,Internship
Curtis Lynch,20,Valencia,True,High School,True,Law,Data Analyst,GlobalBiz,Sevilla,€1300-1500,Part-time
Jill Henderson,19,Sevilla,False,Vocational Training,False,Computer Science,Sales Assistant,MediCare,Barcelona,€900-1100,Full-time
Glenn Peterson,22,Bilbao,True,Bachelor,True,Law,HR Assistant,DesignHub,Zaragoza,€900-1100,Full-time
Mr. Jeremy Hicks,23,Valencia,True,Vocational Training,True,Mechanical Engineering,Data Analyst,MediCare,Logroño,€900-1100,Part-time
Donald Obrien,20,Valencia,False,Bachelor,True,Computer Science,Data Analyst,TechSolutions,Sevilla,€900-1100,Internship
Megan Hall,23,Barcelona,True,High School,False,Business Administration,Sales Assistant,TechSolutions,Bilbao,€1100-1300,Part-time
Patrick Johnson,21,Madrid,False,High School,True,Nursing,HR Assistant,TechSolutions,Logroño,€900-1100,Part-time
Isaiah Morrow,24,Barcelona,True,Master,False,Mechanical Engineering,Marketing Intern,MediCare,Barcelona,€1300-1500,Full-time
Theresa Woods,23,Barcelona,True,Master,False,Mechanical Engineering,Teacher Assistant,GlobalBiz,Zaragoza,€1300-1500,Internship
Jennifer Lawson,18,Sevilla,True,High School,False,Business Administration,Sales Assistant,MediCare,Valencia,€900-1100,Internship
Amanda Contreras,22,Valencia,False,Master,True,Business Administration,Data Analyst,TechSolutions,Zaragoza,€900-1100,Internship
Lisa Patrick,22,Logroño,False,Bachelor,False,Education,Receptionist,DesignHub,Valencia,€1300-1500,Internship
Robert Gray,18,Madrid,True,High School,True,Law,Marketing Intern,InnovaCorp,Madrid,€900-1100,Part-time
Mary Gray,23,Logroño,True,High School,True,Graphic Design,Teacher Assistant,TechSolutions,Zaragoza,€1100-1300,Part-time
Sarah Navarro,18,Logroño,True,Master,False,Business Administration,Receptionist,MediCare,Sevilla,€1300-1500,Part-time
Heather Hogan,18,Sevilla,True,Bachelor,False,Business Administration,Sales Assistant,DesignHub,Logroño,€1300-1500,Full-time
Beth Jordan,22,Sevilla,False,Vocational Training,False,Tourism,Sales Assistant,TechSolutions,Barcelona,€900-1100,Part-time
Brian Farley,25,Sevilla,False,High School,True,Mechanical Engineering,Marketing Intern,GlobalBiz,Sevilla,€1100-1300,Part-time
Kerri Gregory,19,Logroño,False,Bachelor,False,Marketing,Data Analyst,DesignHub,Bilbao,€1100-1300,Part-time
Samantha Holmes,23,Valencia,False,Vocational Training,True,Nursing,Nurse Assistant,TechSolutions,Bilbao,€900-1100,Internship
Aaron Jacobson,20,Valencia,False,High School,False,Law,Graphic Designer,InnovaCorp,Valencia,€1100-1300,Part-time
Zachary Lawson,20,Valencia,True,Master,True,Law,Receptionist,DesignHub,Madrid,€900-1100,Full-time
Jake Fernandez,18,Madrid,True,Vocational Training,False,Tourism,HR Assistant,DesignHub,Sevilla,€1300-1500,Part-time
Samuel Charles,25,Sevilla,True,High School,True,Mechanical Engineering,Graphic Designer,GlobalBiz,Madrid,€1100-1300,Internship
Devin Torres,24,Valencia,True,High School,True,Marketing,Sales Assistant,GlobalBiz,Barcelona,€1300-1500,Full-time
Jennifer Cruz,19,Sevilla,False,Vocational Training,False,Business Administration,Sales Assistant,InnovaCorp,Bilbao,€900-1100,Full-time
Gary Cardenas,23,Valencia,False,Bachelor,True,Electrical Engineering,Junior Developer,TechSolutions,Sevilla,€900-1100,Part-time
Eric Nunez,18,Barcelona,True,Bachelor,False,Education,Graphic Designer,InnovaCorp,Bilbao,€900-1100,Internship
Diana Cunningham,24,Barcelona,False,High School,True,Education,Nurse Assistant,MediCare,Madrid,€900-1100,Internship
Christopher Shaw,24,Logroño,False,Bachelor,False,Nursing,Nurse Assistant,MediCare,Valencia,€1100-1300,Full-time
Ryan Norton,23,Madrid,False,Master,True,Tourism,Nurse Assistant,TechSolutions,Logroño,€1300-1500,Internship
Austin Keller,22,Sevilla,True,Vocational Training,True,Tourism,Receptionist,TravelX,Sevilla,€900-1100,Internship
Michael Jones,20,Valencia,True,Bachelor,False,Business Administration,Electrician Assistant,DesignHub,Zaragoza,€900-1100,Part-time
Tami Martinez,23,Barcelona,False,Vocational Training,True,Mechanical Engineering,Nurse Assistant,TravelX,Madrid,€1300-1500,Internship
Mr. Jonathan Browning,18,Zaragoza,True,Bachelor,True,Education,Teacher Assistant,GlobalBiz,Barcelona,€900-1100,Part-time
William Short,25,Barcelona,True,Vocational Training,True,Education,Marketing Intern,TravelX,Bilbao,€1100-1300,Internship
Mr. Kevin Hernandez,19,Zaragoza,False,Master,False,Electrical Engineering,Teacher Assistant,InnovaCorp,Logroño,€1300-1500,Internship
Andrew Hudson,19,Zaragoza,False,High School,False,Computer Science,Data Analyst,TravelX,Sevilla,€900-1100,Full-time
Mark Gallegos,23,Valencia,False,Master,False,Nursing,Junior Developer,MediCare,Bilbao,€900-1100,Part-time
Michael House,21,Barcelona,False,Master,False,Electrical Engineering,Marketing Intern,TechSolutions,Zaragoza,€1300-1500,Full-time
Manuel Mills,23,Sevilla,False,Bachelor,False,Electrical Engineering,Teacher Assistant,MediCare,Bilbao,€900-1100,Full-time
Lisa Smith,24,Barcelona,False,Vocational Training,False,Mechanical Engineering,Marketing Intern,InnovaCorp,Valencia,€900-1100,Part-time
William Olson,18,Logroño,True,Vocational Training,True,Law,Nurse Assistant,MediCare,Sevilla,€1100-1300,Full-time
Benjamin Hudson,19,Valencia,True,Bachelor,True,Mechanical Engineering,Junior Developer,MediCare,Sevilla,€1300-1500,Full-time
Charles Bradley,21,Zaragoza,True,Vocational Training,False,Graphic Design,Graphic Designer,TechSolutions,Valencia,€1300-1500,Full-time
Kimberly Hicks,19,Barcelona,False,High School,False,Computer Science,Sales Assistant,InnovaCorp,Sevilla,€1300-1500,Internship
Michael Thomas,25,Barcelona,True,Bachelor,True,Electrical Engineering,Junior Developer,InnovaCorp,Madrid,€1300-1500,Part-time
Heather Johnson,21,Valencia,False,Bachelor,True,Mechanical Engineering,Data Analyst,MediCare,Logroño,€1300-1500,Internship
Timothy Travis,24,Logroño,False,High School,True,Business Administration,Receptionist,MediCare,Barcelona,€900-1100,Part-time
Paul Gomez,21,Sevilla,True,Bachelor,False,Education,Nurse Assistant,GlobalBiz,Madrid,€1100-1300,Part-time
David Gonzalez,23,Barcelona,True,Master,False,Electrical Engineering,Data Analyst,MediCare,Bilbao,€1300-1500,Part-time
Stephen Thomas,20,Sevilla,True,Master,False,Mechanical Engineering,Junior Developer,TravelX,Zaragoza,€1300-1500,Full-time
Steven Gutierrez,22,Madrid,False,Vocational Training,True,Computer Science,Junior Developer,MediCare,Bilbao,€1300-1500,Internship
